"Laikotarpis","Rodiklis","Administracinė teritorija","Žemės ūkio augalai","Ūkio tipas","Matavimo vienetai","Reikšmė"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro","5.00"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","32.03"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro","8.06"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Vienmetės žolės ir kiti vienmečiai augalai žaliam pašarui, šienui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Vienmečių žolių ir kitų vienmečių augalų šienas","Visi ūkiai","t iš 1 hektaro","1.52"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Vienmečių žolių ir kitų vienmečių augalų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","10.47"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiametės žolės iki 5 metų","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Liucernos (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Dobilai ir jų mišiniai (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiametės žolės iki 5 metų, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiamečių žolių iki 5 metų šienas","Visi ūkiai","t iš 1 hektaro","1.72"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Liucernų šienas","Visi ūkiai","t iš 1 hektaro","2.82"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Dobilų ir jų mišinių šienas","Visi ūkiai","t iš 1 hektaro","1.27"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiamečių žolių iki 5 metų šienas, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","1.69"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","13.53"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Liucernų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","9.95"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Dobilų ir jų mišinių žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","19.11"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","9.09"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Kultūrinės ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Kultūrinių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.70"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Kultūrinių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.47"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Pievos ir natūralios ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Pievų ir natūralių ganyklų šienas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Pievų ir natūralių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Sodai ir uogynai","Visi ūkiai","t iš 1 hektaro","4.01"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Obelys","Visi ūkiai","t iš 1 hektaro","7.02"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Juodieji serbentai","Visi ūkiai","t iš 1 hektaro","1.36"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Bulvės","Visi ūkiai","t iš 1 hektaro","24.14"
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Ankstyvosios bulvės","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Marijampolės apskritis","Bulvės, išskyrus ankstyvąsias","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Grūdiniai augalai","Visi ūkiai","t iš 1 hektaro","4.53"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Javai","Visi ūkiai","t iš 1 hektaro","4.62"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žieminiai javai","Visi ūkiai","t iš 1 hektaro","5.03"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žieminiai kviečiai","Visi ūkiai","t iš 1 hektaro","5.29"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žieminiai kvietrugiai","Visi ūkiai","t iš 1 hektaro","3.89"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žieminiai rugiai","Visi ūkiai","t iš 1 hektaro","1.71"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","4.57"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","3.19"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","2.88"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","3.03"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","3.09"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Vasariniai rugiai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Avižos","Visi ūkiai","t iš 1 hektaro","1.98"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Grikiai","Visi ūkiai","t iš 1 hektaro","0.30"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","3.60"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Kukurūzai","Visi ūkiai","t iš 1 hektaro","8.08"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Kiti javai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","2.29"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Žirniai","Visi ūkiai","t iš 1 hektaro","2.61"
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Kalvarijos sav.","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
