"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","162"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","115"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","175"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","89"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","607"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","4"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","194"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","163"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","5"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","79"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","162"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","670"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","52"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","64"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","160"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","262"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","132"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","843"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","152"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","55"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","10"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","231"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","142"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","253"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","824"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","84"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","116"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","151"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","152"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","141"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","8"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","172"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","406"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","156"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","49"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","102"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","99"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","804"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","175"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","259"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","98"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","272"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","1255"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","235"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","176"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","344"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","254"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","5"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Vedeklės ir jauniklės ožkos 1 metų ir vyresnės","vnt.","241"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Arkliai","vnt.","12773"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Arkliai","vnt.","2255"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Arkliai","vnt.","2255"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Arkliai","vnt.","125"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Arkliai","vnt.","307"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Arkliai","vnt.","259"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Arkliai","vnt.","269"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Arkliai","vnt.","312"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Arkliai","vnt.","346"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Arkliai","vnt.","45"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Arkliai","vnt.","592"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Arkliai","vnt.","10518"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Arkliai","vnt.","1541"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Arkliai","vnt.","18"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Arkliai","vnt.","638"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Arkliai","vnt.","53"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Arkliai","vnt.","543"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Arkliai","vnt.","289"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Arkliai","vnt.","1688"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Arkliai","vnt.","54"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Arkliai","vnt.","87"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Arkliai","vnt.","207"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Arkliai","vnt.","89"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Arkliai","vnt.","280"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Arkliai","vnt.","235"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Arkliai","vnt.","511"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Arkliai","vnt.","225"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Arkliai","vnt.","842"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Arkliai","vnt.","4"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Arkliai","vnt.","330"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Arkliai","vnt.","126"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Arkliai","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Arkliai","vnt.","41"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Arkliai","vnt.","75"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Arkliai","vnt.","266"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Arkliai","vnt.","867"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Arkliai","vnt.","138"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Arkliai","vnt.","72"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Arkliai","vnt.","260"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Arkliai","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Arkliai","vnt.","94"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Arkliai","vnt.","303"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Arkliai","vnt.","846"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Arkliai","vnt.","236"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Arkliai","vnt.","101"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Arkliai","vnt.","8"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Arkliai","vnt.","291"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Arkliai","vnt.","85"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Arkliai","vnt.","125"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Arkliai","vnt.","1729"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Arkliai","vnt.","55"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Arkliai","vnt.","388"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Arkliai","vnt.","378"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Arkliai","vnt.","105"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Arkliai","vnt.","281"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Arkliai","vnt.","92"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Arkliai","vnt.","430"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Arkliai","vnt.","712"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Arkliai","vnt.","158"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Arkliai","vnt.","144"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Arkliai","vnt.","225"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Arkliai","vnt.","185"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Arkliai","vnt.","706"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Arkliai","vnt.","143"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Arkliai","vnt.","186"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Arkliai","vnt.","85"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Arkliai","vnt.","292"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Arkliai","vnt.","1587"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Arkliai","vnt.","349"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Arkliai","vnt.","146"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Arkliai","vnt.","358"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Arkliai","vnt.","328"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Arkliai","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Arkliai","vnt.","404"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Kumelės 3 metų ir vyresnės","vnt.","5214"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Kumelės 3 metų ir vyresnės","vnt.","907"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Kumelės 3 metų ir vyresnės","vnt.","907"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Kumelės 3 metų ir vyresnės","vnt.","46"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","133"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","107"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","124"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","104"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","103"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Kumelės 3 metų ir vyresnės","vnt.","13"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Kumelės 3 metų ir vyresnės","vnt.","277"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Kumelės 3 metų ir vyresnės","vnt.","4307"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Kumelės 3 metų ir vyresnės","vnt.","583"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Kumelės 3 metų ir vyresnės","vnt.","7"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Kumelės 3 metų ir vyresnės","vnt.","233"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Kumelės 3 metų ir vyresnės","vnt.","15"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","178"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","150"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Kumelės 3 metų ir vyresnės","vnt.","694"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Kumelės 3 metų ir vyresnės","vnt.","14"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","38"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","127"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Kumelės 3 metų ir vyresnės","vnt.","35"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Kumelės 3 metų ir vyresnės","vnt.","129"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","111"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","176"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","64"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Kumelės 3 metų ir vyresnės","vnt.","298"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Kumelės 3 metų ir vyresnės","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","113"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","32"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Kumelės 3 metų ir vyresnės","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Kumelės 3 metų ir vyresnės","vnt.","13"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Kumelės 3 metų ir vyresnės","vnt.","43"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","95"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Kumelės 3 metų ir vyresnės","vnt.","285"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Kumelės 3 metų ir vyresnės","vnt.","53"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Kumelės 3 metų ir vyresnės","vnt.","18"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Kumelės 3 metų ir vyresnės","vnt.","89"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Kumelės 3 metų ir vyresnės","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","32"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","93"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Kumelės 3 metų ir vyresnės","vnt.","324"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","83"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","47"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Kumelės 3 metų ir vyresnės","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","81"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","56"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","56"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Kumelės 3 metų ir vyresnės","vnt.","529"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","16"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","56"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","126"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Kumelės 3 metų ir vyresnės","vnt.","30"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Kumelės 3 metų ir vyresnės","vnt.","103"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Kumelės 3 metų ir vyresnės","vnt.","22"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","176"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Kumelės 3 metų ir vyresnės","vnt.","428"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Kumelės 3 metų ir vyresnės","vnt.","73"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Kumelės 3 metų ir vyresnės","vnt.","83"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","138"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","134"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Kumelės 3 metų ir vyresnės","vnt.","337"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","62"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Kumelės 3 metų ir vyresnės","vnt.","108"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Kumelės 3 metų ir vyresnės","vnt.","29"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","138"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Kumelės 3 metų ir vyresnės","vnt.","829"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Kumelės 3 metų ir vyresnės","vnt.","154"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","126"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","151"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Kumelės 3 metų ir vyresnės","vnt.","188"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Kumelės 3 metų ir vyresnės","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Kumelės 3 metų ir vyresnės","vnt.","209"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Paukščiai, iš viso","vnt.","8649035"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Paukščiai, iš viso","vnt.","2294839"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Paukščiai, iš viso","vnt.","2294839"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Paukščiai, iš viso","vnt.","1199756"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Paukščiai, iš viso","vnt.","18551"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Paukščiai, iš viso","vnt.","15837"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Paukščiai, iš viso","vnt.","17790"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Paukščiai, iš viso","vnt.","10874"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Paukščiai, iš viso","vnt.","236727"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Paukščiai, iš viso","vnt.","1771"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Paukščiai, iš viso","vnt.","793533"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Paukščiai, iš viso","vnt.","6354196"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Paukščiai, iš viso","vnt.","703721"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Paukščiai, iš viso","vnt.","200"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Paukščiai, iš viso","vnt.","99093"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Paukščiai, iš viso","vnt.","5482"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Paukščiai, iš viso","vnt.","65855"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Paukščiai, iš viso","vnt.","533091"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Paukščiai, iš viso","vnt.","2853029"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Paukščiai, iš viso","vnt.","2665"
